<TIMESTAMP>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1484296800,792.1,792.1,792.1,792.1,712.89
1484296860,792.1,792.1,792.1,792.1,712.89
1484296920,792.1,793.04,792.1,792.53,4701.593567
1484296980,792.53,792.53,792.53,792.53,306.08662524
1484297040,792.53,793.04,792.53,793.04,1830.2955752999999
1484297100,793.04,794.98,793.04,794.98,6406.6449287000005
1484297160,793.58,793.58,793.58,793.58,1936.3352
1484297220,793.58,793.58,793.58,793.58,1936.3352
1484297280,793.58,793.58,793.58,793.58,1936.3352
1484297340,793.58,793.58,793.58,793.58,1936.3352
1484297400,793.6,793.6,793.6,793.6,19.950119936
1484297460,793.6,793.6,793.6,793.6,19.950119936
1484297520,793.6,793.6,793.6,793.6,19.950119936
1484297580,793.59,793.59,792.03,792.03,6244.061811300001
1484297640,793.23,793.23,793.23,793.23,39.6615
1484297700,793.22,793.22,793.22,793.22,103.1186
1484297760,793.23,793.29,793.23,793.29,729.18746797
1484297820,793.23,793.26,793.23,793.26,8457.4770125
1484297880,793.23,793.99,793.23,793.99,7104.2913618
1484297940,793.23,793.23,793.23,793.23,9.99945738
1484298000,793.24,793.24,793.24,793.24,142.7832
1484298060,793.24,793.24,793.24,793.24,142.7832
1484298120,793.24,794.0,789.15,794.0,24241.695337
1484298180,793.09,794.0,793.01,793.01,513.37605586
1484298240,792.98,792.98,792.98,792.98,103.0874
1484298300,792.98,792.98,792.98,792.98,103.0874
1484298360,792.98,792.98,792.98,792.98,23.7894
1484298420,792.98,792.99,792.98,792.99,2890.1227045
1484298480,792.98,792.99,792.98,792.99,2890.1227045
1484298540,793.01,793.01,793.01,793.01,87.2311
1484298600,793.01,794.02,793.01,794.02,4119.9633223
1484298660,793.05,795.0,793.05,795.0,8193.163070100001
1484298720,794.81,794.81,794.81,794.81,103.3253
1484298780,794.81,794.81,794.81,794.81,118.56161695
1484298840,794.82,794.82,794.82,794.82,421.2546
1484298900,794.82,794.84,794.82,794.84,4726.1907545
1484298960,794.82,794.84,794.82,794.84,3521.0794200000005
1484299020,794.85,794.92,794.8,794.8,1497.56646
1484299080,794.79,794.8,793.19,793.61,5356.6420599
1484299140,793.63,793.63,793.63,793.63,6234.4969694
1484299200,793.63,793.63,793.09,793.09,10370.101343
1484299260,793.2,793.2,792.91,792.91,10395.101368000001
1484299320,792.91,792.91,792.78,792.78,4316.4680281
1484299380,792.78,792.78,791.97,791.97,5370.7703354
1484299440,791.97,792.17,791.97,791.98,9764.9543677
1484299500,791.98,791.98,791.02,791.96,5418.9359545
1484299560,791.04,791.04,791.04,791.04,490.682112
1484299620,791.05,791.06,791.05,791.06,949.262
1484299680,791.2,791.22,791.2,791.22,925.7073
1484299740,791.2,791.22,791.2,791.22,925.7073
1484299800,791.22,791.98,791.22,791.98,603.88666349
1484299860,791.98,791.98,791.98,791.98,78.937494019
1484299920,791.98,791.98,791.98,791.98,188.86181536
1484299980,791.98,791.98,791.98,791.98,32.78003636
1484300040,791.98,791.98,791.98,791.98,1425.5639999999999
1484300100,791.98,791.98,791.98,791.98,2098.8414595
1484300160,791.97,791.97,791.97,791.97,407.07257999999996
1484300220,791.98,792.4,791.98,792.13,4393.7371382
1484300280,792.13,792.13,792.13,792.13,18.301585395
1484300340,792.13,792.43,792.13,792.43,1119.4313623
1484300400,792.43,792.43,792.43,792.43,3633.5599776999993
1484300460,792.5,795.0,792.5,795.0,5305.7789891
1484300520,794.99,799.1,794.99,799.1,6832.684093000001
1484300580,799.1,801.17,799.1,801.17,3858.0033562
1484300640,800.95,801.16,800.78,800.8,2932.1227061
1484300700,800.8,802.01,800.8,802.01,279.72555489
1484300760,802.07,802.74,802.07,802.73,1598.9603874000002
1484300820,802.75,804.79,802.75,804.09,4517.0619948
1484300880,804.38,805.0,804.38,805.0,2124.4633989999998
1484300940,805.0,805.01,804.99,804.99,979.73156821
1484301000,805.1,807.57,804.13,806.28,6207.620745100001
1484301060,806.08,806.08,806.05,806.05,637.21173691
1484301120,806.05,806.05,806.05,806.05,1031.744
1484301180,806.05,807.59,806.05,806.19,5982.8117849
1484301240,806.25,806.62,806.09,806.22,1781.76867
1484301300,806.21,806.72,806.21,806.72,951.8234
1484301360,806.39,806.39,806.23,806.25,3119.5905601
1484301420,806.25,806.25,806.2,806.2,12298.809244
1484301480,806.06,806.06,804.43,805.64,4766.9878876
1484301540,805.63,805.63,803.94,803.94,340.80435014
1484301600,804.1,804.11,803.17,803.17,163.47009464
1484301660,803.17,803.17,803.16,803.16,1433.3589739
1484301720,803.16,803.16,803.0,803.05,2361.149904
1484301780,803.16,803.16,803.0,803.05,2361.149904
1484301840,803.16,803.16,803.0,803.05,2361.149904
1484301900,803.04,803.08,803.04,803.08,47.763270578000004
1484301960,803.08,803.47,803.08,803.37,104.4338
1484302020,803.35,803.48,803.35,803.48,234.97491755
1484302080,803.38,803.38,803.38,803.38,10.00449114
1484302140,803.49,803.69,803.49,803.66,642.9297
1484302200,803.64,804.67,803.64,804.67,516.509645
1484302260,804.86,805.19,804.86,805.18,281.8102
1484302320,805.18,805.18,805.18,805.18,96.6216
1484302380,805.17,805.18,805.17,805.18,67.40359621
1484302440,805.18,806.2,805.18,806.16,1513.1487124000002
1484302500,806.17,808.0,806.17,806.4,8173.1983713
1484302560,806.4,810.08,806.4,806.47,13317.53982
1484302620,808.65,809.62,808.65,809.62,5674.9083014
1484302680,809.4,809.6,809.4,809.53,345.94289581
1484302740,809.45,809.54,809.44,809.51,937.15295225
1484302800,809.03,809.03,809.03,809.03,8.0903
1484302860,809.03,811.3,809.03,811.3,6855.024531199999
1484302920,809.12,809.12,809.12,809.12,436.9248
1484302980,809.12,809.12,809.12,809.12,436.9248
1484303040,809.7,810.52,809.62,810.52,267.2087
1484303100,809.7,810.52,809.62,810.52,267.2087
1484303160,810.57,810.57,810.52,810.52,470.17936238
1484303220,810.57,810.57,810.52,810.52,470.17936238
1484303280,810.16,810.16,807.91,808.53,6632.411490899999
1484303340,808.64,808.64,806.22,806.22,1784.8961144000002
1484303400,808.64,808.64,806.22,806.22,1784.8961144000002
1484303460,806.21,806.21,803.83,803.83,10915.779149
1484303520,806.21,806.21,803.83,803.83,10915.779149
1484303580,804.97,809.0,803.86,803.86,43306.340097
1484303640,805.1,805.64,805.1,805.64,32.2153
1484303700,805.04,805.04,803.64,803.64,2139.7540991
1484303760,803.64,803.64,800.5,800.52,2360.5027771
1484303820,800.51,800.9,791.95,799.32,49754.546736000004
1484303880,799.0,799.04,797.08,798.07,1789.6236695999999
1484303940,798.39,799.05,798.1,798.78,1018.6754123
1484304000,798.76,803.27,798.76,800.06,13820.048665
1484304060,800.06,803.27,800.06,800.07,8146.907837999999
1484304120,801.04,801.71,801.04,801.71,1002.1306
1484304180,801.04,801.71,801.04,801.71,1002.1306
1484304240,800.3,800.3,800.3,800.3,8.003
1484304300,800.3,803.2,799.43,801.42,8815.8306107
1484304360,800.3,803.2,799.43,801.42,8815.8306107
1484304420,800.35,804.29,800.35,800.38,9126.3913975
1484304480,800.35,804.29,800.35,800.38,9126.3913975
1484304540,800.35,804.29,800.35,800.38,9126.3913975
1484304600,800.39,805.22,800.39,805.0,10838.74332
1484304660,804.0,804.0,804.0,804.0,8.04
1484304720,804.0,804.0,804.0,804.0,8.04
1484304780,804.0,804.0,804.0,804.0,8.04
1484304840,804.0,804.0,804.0,804.0,8.04
1484304900,804.0,804.0,804.0,804.0,8.04
1484304960,804.0,804.0,804.0,804.0,8.04
1484305020,804.0,804.0,804.0,804.0,8.04
1484305080,804.0,804.0,804.0,804.0,8.04
1484305140,804.0,804.0,804.0,804.0,8.04
1484305200,803.23,803.23,803.23,803.23,216.8721
1484305260,803.24,807.9,803.24,806.15,35614.721167
1484305320,806.04,806.04,804.78,804.78,21986.144519
1484305380,806.04,806.04,804.78,804.78,21986.144519
1484305440,806.04,806.04,804.78,804.78,21986.144519
1484305500,806.04,806.04,804.78,804.78,21986.144519
1484305560,805.09,805.64,805.09,805.64,39.365669006
1484305620,805.09,805.64,805.09,805.64,39.365669006
1484305680,805.65,814.09,803.64,803.64,81167.153751
1484305740,805.04,805.04,804.78,804.78,4647.0010155
1484305800,805.04,805.04,804.78,804.78,4647.0010155
1484305860,805.08,807.64,805.08,806.09,564.30863563
1484305920,805.08,807.64,805.08,806.09,564.30863563
1484305980,805.08,807.64,805.08,806.09,564.30863563
1484306040,805.08,807.64,805.08,806.09,564.30863563
1484306100,806.03,811.93,806.03,811.93,49931.75432
1484306160,809.14,809.14,802.68,802.68,40636.868877999994
1484306220,807.34,807.34,807.34,807.34,8.0734
1484306280,807.34,807.34,807.34,807.34,8.0734
1484306340,807.34,807.34,807.34,807.34,8.0734
1484306400,807.34,807.34,807.34,807.34,8.0734
1484306460,807.34,807.34,807.34,807.34,8.0734
1484306520,807.34,807.34,807.34,807.34,8.0734
1484306580,807.35,814.5,807.13,807.27,34030.975219
1484306640,807.27,808.62,807.27,808.62,282.36028577
1484306700,808.54,808.54,808.54,808.54,32.3416
1484306760,807.63,807.63,800.45,800.45,29194.218288
1484306820,807.63,807.63,800.45,800.45,29194.218288
1484306880,807.63,807.63,800.45,800.45,29194.218288
1484306940,807.63,807.63,800.45,800.45,29194.218288
1484307000,805.62,805.62,805.62,805.62,687.516108
1484307060,805.61,814.5,800.56,806.5,87743.955849
1484307120,806.48,807.67,801.67,806.32,19091.526361
1484307180,806.06,813.32,801.89,810.48,32366.071292
1484307240,806.06,813.32,801.89,810.48,32366.071292
1484307300,810.0,810.0,809.89,809.89,92.5718154
1484307360,809.89,809.89,803.55,806.1,43197.850677999995
1484307420,807.1,807.29,807.1,807.27,40.3603
1484307480,807.1,807.29,807.1,807.27,40.3603
1484307540,807.1,807.29,807.1,807.27,40.3603
1484307600,807.1,807.29,807.1,807.27,40.3603
1484307660,807.1,807.29,807.1,807.27,40.3603
1484307720,807.1,807.1,805.07,805.08,555.2734985000001
1484307780,805.08,805.08,804.55,804.59,586.92714449
1484307840,804.46,811.14,803.57,811.14,52419.790701
1484307900,804.46,811.14,803.57,811.14,52419.790701
1484307960,805.49,805.49,805.49,805.49,9.4643222373
1484308020,805.49,805.49,805.49,805.49,9.4643222373
1484308080,805.49,805.49,805.49,805.49,9.4643222373
1484308140,805.49,805.49,805.49,805.49,9.4643222373
1484308200,805.54,805.56,805.54,805.56,1639.6207580999999
1484308260,805.56,805.56,805.56,805.56,3338.9094965
1484308320,805.56,805.56,805.56,805.56,3338.9094965
1484308380,805.56,805.56,805.56,805.56,3338.9094965
1484308440,805.56,805.56,805.56,805.56,3338.9094965
1484308500,805.95,806.51,800.9,805.1,13277.163209
1484308560,806.35,806.38,806.29,806.3,187.40037058
1484308620,806.29,806.29,806.28,806.29,20.254825523
1484308680,806.29,806.29,806.28,806.29,20.254825523
1484308740,806.29,806.29,806.28,806.29,20.254825523
1484308800,806.29,806.29,806.28,806.29,20.254825523
1484308860,806.29,806.29,806.28,806.29,20.254825523
1484308920,806.29,811.56,806.29,807.41,27794.264456
1484308980,807.4,807.4,802.74,802.76,18797.171025
1484309040,804.09,804.09,804.09,804.09,3212.2032889
1484309100,804.08,804.08,804.08,804.08,16.0816
1484309160,804.08,804.08,804.08,804.08,88.4488
1484309220,804.08,804.08,804.08,804.08,88.4488
1484309280,804.08,804.08,804.08,804.08,570.8968
1484309340,804.08,811.7,796.71,804.74,114252.78567000001
1484309400,804.09,804.1,800.8,801.21,9147.1541724
1484309460,804.09,804.1,800.8,801.21,9147.1541724
1484309520,801.21,801.21,800.3,800.44,160.24534528
1484309580,801.21,801.21,800.3,800.44,160.24534528
1484309640,801.21,801.21,800.3,800.44,160.24534528
1484309700,801.21,801.21,800.3,800.44,160.24534528
1484309760,800.38,800.38,800.3,800.38,807.85845853
1484309820,800.38,803.8,797.4,798.49,20407.631157
1484309880,798.5,798.62,798.5,798.62,287.4985
1484309940,798.38,798.38,795.49,795.85,26205.645804
1484310000,795.81,795.81,795.81,795.81,23.8743
1484310060,795.81,795.81,795.81,795.81,23.8743
1484310120,795.8,795.8,795.8,795.8,35.811
1484310180,795.82,795.83,795.82,795.83,2088.6389184
1484310240,795.82,795.82,795.82,795.82,366.0772
1484310300,795.82,795.82,795.82,795.82,1678.1811117
1484310360,795.82,802.0,795.82,797.48,20992.490112
1484310420,795.82,802.0,795.82,797.48,20992.490112
1484310480,800.15,800.15,800.08,800.08,52.0082
1484310540,800.08,800.08,799.81,799.81,31.99955
1484310600,799.81,799.81,799.41,799.41,47.97325
1484310660,799.4,807.96,798.99,803.03,40268.001689
1484310720,804.86,805.18,798.63,803.09,15481.826438999999
1484310780,804.86,805.18,798.63,803.09,15481.826438999999
1484310840,802.75,802.75,798.31,798.31,16392.858323
1484310900,799.1,799.12,799.1,799.12,207.771
1484310960,799.1,799.12,799.1,799.12,207.771
1484311020,799.13,800.29,799.13,800.29,799.3976
1484311080,799.29,800.64,799.29,800.64,79.98358
1484311140,800.64,802.91,800.64,802.91,160.33637
1484311200,800.64,802.91,800.64,802.91,160.33637
1484311260,800.64,802.91,800.64,802.91,160.33637
1484311320,800.64,802.91,800.64,802.91,160.33637
1484311380,802.9,810.16,802.9,805.73,51671.416226
1484311440,805.73,808.65,805.73,806.64,22413.648822
1484311500,806.44,806.44,806.42,806.42,24.1929
1484311560,806.44,806.44,806.42,806.42,24.1929
1484311620,807.27,807.65,807.27,807.65,403.74999060000005
1484311680,806.75,806.79,806.74,806.74,121.0136
1484311740,806.72,806.72,806.45,806.45,48.3961
1484311800,806.42,806.42,803.85,803.85,840.72934028
1484311860,803.81,806.07,802.9,804.08,21262.017924
1484311920,804.07,804.77,803.6,803.6,490.28304456
1484311980,804.07,804.77,803.6,803.6,490.28304456
1484312040,803.62,803.62,798.6,798.6,24799.949037000002
1484312100,799.1,799.1,799.1,799.1,7.9910000000000005
1484312160,799.1,799.1,799.1,799.1,7.9910000000000005
1484312220,799.1,799.1,799.1,799.1,7.9910000000000005
1484312280,799.64,800.0,799.64,800.0,874.047768
1484312340,800.0,805.63,800.0,802.04,34388.651146
1484312400,805.0,805.0,799.83,800.36,16034.081913999999
1484312460,805.0,805.0,799.83,800.36,16034.081913999999
1484312520,805.0,805.0,799.83,800.36,16034.081913999999
1484312580,805.0,805.0,799.83,800.36,16034.081913999999
1484312640,805.0,805.0,799.83,800.36,16034.081913999999
1484312700,805.0,805.0,799.83,800.36,16034.081913999999
1484312760,800.39,800.42,800.39,800.42,3342.5179568000003
1484312820,800.42,806.7,798.01,802.7,36653.173787
1484312880,801.99,801.99,801.99,801.99,8.0199
1484312940,801.63,801.64,801.63,801.64,212.38914433
1484313000,801.92,801.93,801.92,801.93,216.521
1484313060,801.92,801.93,801.92,801.93,216.521
1484313120,801.92,801.92,801.92,801.92,9.99914048
1484313180,801.97,802.08,801.97,802.08,20.0499
1484313240,802.08,802.11,802.08,802.11,1463.653584
1484313300,802.11,808.8,802.11,805.7,25023.580675999998
1484313360,806.27,806.27,804.03,804.03,5671.154542
1484313420,804.64,806.13,804.64,806.13,128.8467
1484313480,804.64,806.13,804.64,806.13,128.8467
1484313540,806.26,806.26,806.26,806.26,354.7544
1484313600,806.26,806.26,806.26,806.26,354.7544
1484313660,806.26,806.26,806.26,806.26,354.7544
1484313720,806.26,806.26,806.26,806.26,141.85180413
1484313780,806.26,806.49,806.26,806.49,2419.8614491999997
1484313840,806.51,806.69,806.51,806.69,48.3996
